Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_objective,achieves_planned_objective,adjacent_to,age_at_time_of_sampling,agent_in,alternative term,antibody_produced_by,antisymmetric property,author_of,bearer_of,construct_backbone,contact_email,contained_in,contains,contributor,creator,curator note,database_cross_reference,date/time,definition,definition,definition source,DeprecatedProperty,derived_into,derives from (ro),derives_from_cell_line,derives_from_material_anatomical_entity,derives_from_organism,derives_from_organism_or_virus,derives_from_specimen,description,develops into,editor note,editor preferred term,example of usage,expand assertion to,expand expression to,expressed_in_organism,expresses_construct,first order logic expression,first_name,funded_by,funds,gene_cross_reactivity,has curation status,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has input,has obsolescence reason,has output,has_accession_number,has_affected_gene_entrez_id,has_affiliation,has_agent,has_alternative_id,has_antibody_registry_ID,has_antibody_target,has_application_toward,has_author,has_bacterial_host_strain,has_biosafety_level,has_CAS_number,has_catalog_number,has_clone_ID,has_co-developed_line,has_conjugate,has_contact,has_derived_specimen,has_diagnosis,has_diagnosis_description,has_director,has_documentation,has_eligibility_requirment,has_end_date,has_entrez_gene_id,has_expertise,has_format,has_function,has_gene_symbol,has_geographic_restriction,has_immunogenic_material,has_improper_part,has_InChI_key,has_infectious_history,has_input_type,has_insert_size,has_integral_part,has_inventory_number,has_IUPAC_name,has_lot_number,has_mammalian_phenotype,has_manufacturer,has_molecular_weight,has_narrow_synonym,has_obo_namespace,has_organization_member,has_output_type,has_parental_strain_name,has_part,has_participant,has_pathological_stage,has_phase,has_phenotype,has_phenotype_anatomical_entity,has_phenotype_annotation,has_phenotype_biological_process,has_phenotype_quality,has_phenotypic_sex,has_PI,has_potency,has_preparation_technique,has_producer_cell_type,has_producer_strain,has_proper_part,has_PubChem_CID,has_PubMed_ID,has_purity_grade,has_related_synonym,has_relationship_to_proband,has_residency_requirement,has_restriction,has_role,has_selectable_marker,has_sequence,has_sequence_alteration,has_software_license,has_source,has_specified_input,has_specified_output,has_start_date,has_study_population,has_tag,has_topic,has_uniPROT_ID,has_url,has_viability,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://eagle-i.org/ont/app/1.0/inPropertyGroup,http://eagle-i.org/ont/app/1.0/preferredDefinition,http://eagle-i.org/ont/app/1.0/preferredLabel,http://purl.obolibrary.org/obo/ERO_0002026,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#bottomObjectProperty,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,http://www.w3.org/2004/02/skos/core#notation,human_study_performed_by,implements,imported from,improper_part_of,in branch,in_subset,infects_target_organism,inheres in,integral_part_of,is denotator type,is_contact_for,is_director_of,is_encoded_in,is_manufactured_by,is_matching_specimen,is_member_of_organization,is_member_of_resource_collection,is_performed_by,is_PI_of,is_realized_by,is_specified_output_of,lab_data_format,lab_delivery_address,last_name,library_count,located_in,location of,mailing_address,matching_specimen,member of,model_number,model_of,objective_achieved_by,objective_achieved_by_operation,OBO foundry unique label,obsolete_is_member_of_family,obsolete_production_funded_by,obsolete_relationship_to_proband,occurs_in,operating_system,organism_generated_from_construct,originates_from_country,output_of,part_of,participates in,participates_in_human_study,performs,performs_human_study,phone_number,preceded_by,precedes,produced_by,produces,proper_part_of,provides_access_to,provides_service,realizes,realizes_protocol,recognizes_protein_uniprot_ID,recognizes_species,related_biological_specimen,related_cell_line,related_immunotechnique,related_research_project,related_technique,related_viral_construct,related_virus,relationship,role_of,scope note,service_provided_by,species_non_reactivity,specifies_the_use_of,target_modification,target_subregion,term editor,term replaced by,title,title (dce),transformation_of,transformed_into,used_by,used_to_generate_organism,used_to_study,uses,uses_software,version
http://www.ebi.ac.uk/swo/SWO_0000130,Visual Basic,,,false,,,http://purl.obolibrary.org/obo/IAO_0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Basic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/swo/data/SWO_3000018,PNG,Portable Network Graphics,PNG is a bitmapped image format and video codec that employs lossless data compression.,false,,,http://www.ebi.ac.uk/swo/data/SWO_3000020,,,,,,Portable Network Graphics,,,,,,,,,,,,,,PNG is a bitmapped image format and video codec that employs lossless data compression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PNG,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001899,cell counting,,A cellular assay that uses various methods to quantify cells in a culture.,false,,,http://purl.obolibrary.org/obo/ERO_0000401,,,,,,,,,,,,,,,,,,,,A cellular assay that uses various methods to quantify cells in a culture.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001899,,,,,,,,,,,,,,,,,cell counting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://www.ebi.ac.uk/efo/swo/SWO_0000321,PPC algorithm,,,false,,,http://purl.obolibrary.org/obo/IAO_0000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPC algorithm,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000051,PATO_0000051,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000435,cosmid library,,"A genomic library that contains discrete collections of cosmid constructs carrying DNA inserts from a source organism, such that the collection of DNA inserts  represents the entire genome of the source organism.  |Placeholder for class to be imported from the Reagent Ontology (ReO).",false,,,http://purl.obolibrary.org/obo/ERO_0000279,,,,,,,,,,,,,,,,,,,,"A genomic library that contains discrete collections of cosmid constructs carrying DNA inserts from a source organism, such that the collection of DNA inserts  represents the entire genome of the source organism.  ",,http://homepages.strath.ac.uk/~dfs99109/BB211/GenomicLibrary.html,,,,,,,,,,,,cosmid library,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000435,,,,,,,,,,,,,,,Placeholder for class to be imported from the Reagent Ontology (ReO).,,cosmid library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001170,colposcope ,,Instrument that is used to visually distinguish normal from abnormal appearing tissue and take directed biopsies for further pathological examination.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,Instrument that is used to visually distinguish normal from abnormal appearing tissue and take directed biopsies for further pathological examination.,,http://en.wikipedia.org/wiki/Colposcopy,,,,,,,,,,,,,A colposcope is used during a colonoscopy.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001170,,,,,,,,,,,,,,,,,colposcope ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000446,spirometry,Bronchospirometry|Spirogram,"A pulmonary function test used to measure lung function, specifically the measurement of the amount (volume) and/or speed (flow) of air that can be inhaled and exhaled.",false,,,http://purl.obolibrary.org/obo/ERO_0000445,,,,,,Bronchospirometry|Spirogram,,,,,,,,,,,,,,"A pulmonary function test used to measure lung function, specifically the measurement of the amount (volume) and/or speed (flow) of air that can be inhaled and exhaled.",,http://en.wikipedia.org/wiki/Spirometry,,,,,,,,,,,,spirometry,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000446,,,,,,,,,,,,,,,,,spirometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_10240,Poxviridae,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_10239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:10240,,,,,,,,,,,,,,,,,Poxviridae,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000990,electron microscope,,A microscope that produces an image of an object by targeting it with an electron beam,false,,,http://purl.obolibrary.org/obo/OBI_0400169,,,,,,,,,,,,,,,,,,,,A microscope that produces an image of an object by targeting it with an electron beam,,,,,,,,,,,,,,electron microscope,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000990,,,,,,,,,,,,,,,,,electron microscope,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_11118,Coronaviridae,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_10239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:11118,,,,,,,,,,,,,,,,,Coronaviridae,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/swo/license/SWO_9000080,Lesser GNU Public License,,,false,,,http://www.ebi.ac.uk/swo/SWO_0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lesser GNU Public License,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000493,inertial impact drill,,"A drill that is designed to operate in conjunction with micropipettes, microelectrodes, and micromanipulators used for microinjection into cells for diverse applications in cytology. The action of the inertial impact drill is like that of a miniature jackhammer.",false,,,http://purl.obolibrary.org/obo/ERO_0001833,,,,,,,,,,,,,,,,,,,,"A drill that is designed to operate in conjunction with micropipettes, microelectrodes, and micromanipulators used for microinjection into cells for diverse applications in cytology. The action of the inertial impact drill is like that of a miniature jackhammer.",,"http://www.findthatpatent.com/Inertial_impact_drill_for_cytological_applications,6251658.html",,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000493,,,,,,,,,,,,,,,,,inertial impact drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_42736,Hirudo nipponia,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_55824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:42736,,,,,,,,,,,,,,,,,Hirudo nipponia,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001539,gross anatomical target,,A gross anatomical entity (anatomical entities at scale above cell but below organism) that has as part some molecular antigen that is recognized by an antibody.,false,,,http://purl.obolibrary.org/obo/ERO_0001536,,,,,,,,,,,,,,,,,,,,A gross anatomical entity (anatomical entities at scale above cell but below organism) that has as part some molecular antigen that is recognized by an antibody.,,PERSON: Matthew Brush,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001539,,,,,,,,,,,,,,,,,gross anatomical target,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Matthew Brush,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_70853,Tritonia diomedea,Tritonia diomedia,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_6448,,,,,,Tritonia diomedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:70853,,,,,,,,,,,,,,,,,Tritonia diomedea,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_56016,Matricaria,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:56016,,,,,,,,,,,,,,,,,Matricaria,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001726,small molecule screening,,"High throughput sample analysis of small molecules for purpose such as drug discovery, or biochemical, genetic or pharmacological tests.",false,,,http://purl.obolibrary.org/obo/ERO_0000696,,,,,,,,,,,,,,,,,,,,"High throughput sample analysis of small molecules for purpose such as drug discovery, or biochemical, genetic or pharmacological tests.",,http://www.lerner.ccf.org/services/smsc/,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001726,,,,,,,,,,,,,,,,,small molecule screening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://www.ebi.ac.uk/swo/SWO_0000129,VHDL,,,false,,,http://purl.obolibrary.org/obo/IAO_0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VHDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_260615,Mauremys reevesii,Mauremys reevesi|Reeves's turtle|Geoclemys reevessi|Chinemys reevesii|Geoclemys reevesii,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_8459,,,,,,Mauremys reevesi|Reeves's turtle|Geoclemys reevessi|Chinemys reevesii|Geoclemys reevesii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:260615,,,,,,,,,,,,,,,,,Mauremys reevesii,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000630,hematology,"blood analysis, haematology",hematology is a process studying blood and blood producing organs relying on a variety of techniques and instruments,false,,,http://purl.obolibrary.org/obo/ERO_0001282,,,,,,"blood analysis, haematology",,,,,,,,,,,,,,hematology is a process studying blood and blood producing organs relying on a variety of techniques and instruments,,OBI branch derived,,,,,,,,,,,,hematology,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000630,,,,,,,,,,,,,,,,,hematology,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Philippe Rocca-Serra,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000009,obsolete_cell line,,"Reagent that is a population of cells cultured in vitro that are descended through one or more generations (and possible sub-cultures) from a single primary culture which was originally derived from part of an organism. The cells of such a population share common characteristics.|Def from EFO, to be added to OBI. ; From Richard  this class represents: hybridomas, stem cells{IPS/MEFs/ES}, modified standard cell lines, primary cells, unique bacterial lines, yeast lines ; Placeholder for class to be imported from the Reagent Ontology (ReO).|From Richard  this class represents: hybridomas, stem cells{IPS/MEFs/ES}, modified standard cell lines, primary cells, unique bacterial lines, yeast lines|Placeholder for class to be imported from the Reagent Ontology (ReO).",true,,,http://www.w3.org/2002/07/owl#DeprecatedClass,,,,,,,,,,,,,,,,,,,,Reagent that is a population of cells cultured in vitro that are descended through one or more generations (and possible sub-cultures) from a single primary culture which was originally derived from part of an organism. The cells of such a population share common characteristics.,,"Atwood et al (2000) OED of Biochemistry and Molecular Biology, Oxford University Press.",,,http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,cell line,HeLa cells are a cancer cell line that were generated from a cervical tumor.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,Replaced with CLO:cell line class (CLO:0000031 cell line),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000086,,,,,,,,,,,,,,,,ERO:0000009,,,,,,,,,,,,,,,"Def from EFO, to be added to OBI. ; From Richard  this class represents: hybridomas, stem cells{IPS/MEFs/ES}, modified standard cell lines, primary cells, unique bacterial lines, yeast lines ; Placeholder for class to be imported from the Reagent Ontology (ReO).|From Richard  this class represents: hybridomas, stem cells{IPS/MEFs/ES}, modified standard cell lines, primary cells, unique bacterial lines, yeast lines|Placeholder for class to be imported from the Reagent Ontology (ReO).",,obsolete_cell line,,true,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Melissa Haendel,CLO:0000031 cell line,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001704,MALDI-TOF mass spectrometer,Matrix-assisted laser desorption ionization time-of-flight mass spectrometer|MALDI-TOF MS,"A mass spectrometer that uses soft ionization to allow analysis of biomolecules and large organic molecules, which tend to be fragile and fragment when ionized by more conventional ionization methods. ",false,,,http://purl.obolibrary.org/obo/OBI_0000049,,,,,,Matrix-assisted laser desorption ionization time-of-flight mass spectrometer|MALDI-TOF MS,,,,,,,,,,,,,,"A mass spectrometer that uses soft ionization to allow analysis of biomolecules and large organic molecules, which tend to be fragile and fragment when ionized by more conventional ionization methods. ",,http://en.wikipedia.org/wiki/Matrix-assisted_laser_desorption/ionization,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001704,,,,,,,,,,,,,,,,,MALDI-TOF mass spectrometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_125261,Alpinia oxyphylla,Alpinia oxyphylla Miq.|yi zhi|sharp-leaf galangal,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_94326,,,,,,Alpinia oxyphylla Miq.|yi zhi|sharp-leaf galangal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:125261,,,,,,,,,,,,,,,,,Alpinia oxyphylla,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000555,autosampler,,An optional part of an NMR instrument used to hold samples prior to NMR analysis and that sequentially loads these samples into the analytical part of the NMR instrument. n   alt The autosampler is an automatic sample changer device.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,NMR instrument,,,An optional part of an NMR instrument used to hold samples prior to NMR analysis and that sequentially loads these samples into the analytical part of the NMR instrument. n   alt The autosampler is an automatic sample changer device.,,GROUP:<http://msi-ontology.sourceforge.net>|http://msi-ontology.sourceforge.net/ontology/NMR.owl#msi_400002,,,,,,,,,,,,autosampler,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000555,,,,,,,,,,,,,,,,,autosampler,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,,,,,,,,,
